new
0,0
0.00901213,196.6
0.0198456,197
0.0306789,197.4
0.0415124,197.4
0.0523457,197.6
0.0631792,197.6
0.0740127,198
0.0848459,198
0.0956794,198.2
0.106513,198.4
0.117346,198.4
0.12818,198.4
0.139013,199.2
0.149846,199.6
0.16068,200
0.171513,200.4
0.182347,200.8
0.19318,201.4
0.204013,201.8
0.214847,202
0.22568,202.6
0.236514,203
0.247347,203.8
0.258181,204.6
0.269014,205
0.279847,205.6
0.290681,206.4
0.301514,207.2
0.312348,207.6
0.323181,208
0.334014,208.8
0.344848,210
0.355681,211.2
0.420682,195
0.442348,190.4
0.453182,186.8
0.464015,183
0.474849,178.8
0.485682,175.4
0.496515,172.4
0.507349,169
0.518182,165.6
0.529016,162.8
0.539849,160
0.550683,157.4
0.561516,154.6
0.572349,152
0.583183,149.4
0.594016,147.2
0.60485,145.2
0.615683,143
0.626517,141
0.63735,138.8
0.648183,136.8
0.659017,135
0.66985,133.2
0.680684,131.6
0.691517,129.8
0.70235,128
0.713184,126.4
0.724017,124.8
0.734851,123.4
0.745684,122
0.756517,120.6
0.767351,119.2
0.778184,117.8
0.789018,116.4
0.799851,115.4
0.810684,114.2
0.821518,113
0.832351,112
0.843185,110.8
0.854018,109.8
0.864851,108.6
0.875685,107.6
0.886518,106.8
0.897352,105.8
0.908185,105
0.919018,104.2
0.929852,103.4
0.940685,102.6
0.951519,101.8
0.962352,101
0.973185,100.2
0.984019,99.4
0.994852,98.6
1.00569,97.8
1.01652,97.4
1.02735,96.6
1.03819,96.2
1.04902,95.6
1.05985,95
1.07069,94.4
1.08152,93.8
1.09235,93.2
1.10319,92.8
1.11402,92.2
1.12485,91.6
1.13569,91.2
1.14652,90.8
1.15735,90.2
1.16819,89.8
1.17902,89.4
1.18985,89
1.20069,88.6
1.21152,88.4
1.22235,88
1.23319,87.6
1.24402,87.2
1.25485,87
1.26569,86.6
1.27652,86.4
1.28735,86.2
1.29819,85.8
1.30902,85.6
1.31985,85.4
1.33069,85.2
1.34152,85
1.35235,84.8
1.36319,84.6
1.37402,84.4
1.38486,84.2
1.39569,84
1.40652,83.8
1.41736,83.6
1.42819,83.6
1.43902,83.4
1.44986,83.2
1.46069,83.2
1.47152,83
1.48236,83
1.49319,83
1.50402,82.8
1.51486,82.8
1.52569,82.8
1.53652,82.6
1.54736,82.6
1.55819,82.6
1.56902,82.6
1.57986,82.6
1.59069,82.6
1.60152,82.6
1.61236,82.6
1.62319,82.6
1.63402,82.8
1.64486,82.6
1.65569,82.8
1.66652,83
1.67736,83
1.68819,83
1.69902,83.2
1.70986,83.4
1.72069,83.4
1.73152,83.6
1.74236,83.6
1.75319,83.8
1.76402,84
1.77486,84.2
1.78569,84.4
1.79652,84.6
1.80736,84.8
1.81819,85
1.82902,85.2
1.83986,85.6
1.85069,85.8
1.86152,86
1.87236,86.2
1.88319,86.6
1.89403,86.8
1.90486,87.2
1.91569,87.4
1.92653,87.8
1.93736,88.2
1.94819,88.6
1.95903,89
1.96986,89.4
1.98069,90.2
2.06736,81
2.08903,79.6
2.11069,78
2.12153,76.6
2.13236,75.4
2.14319,74
2.15403,72.8
2.16486,71.8
2.17569,70.8
2.18653,69.8
2.19736,68.6
2.20819,67.6
2.21903,66.6
2.22986,65.8
2.24069,64.8
2.25153,64
2.26236,63.2
2.27319,62.4
2.28403,61.6
2.29486,60.8
2.30569,60.2
2.31653,59.6
2.32736,58.8
2.3382,58.2
2.34903,57.6
2.35986,56.8
2.3707,56.2
2.38153,55.6
2.39236,55
2.4032,54.4
2.41403,54
2.42486,53.4
2.4357,53
2.44653,52.6
2.45736,52
2.4682,51.6
2.47903,51.2
2.48986,50.7
2.5007,50.3
2.51153,49.9
2.52236,49.5
2.5332,49.1
2.54403,48.7
2.55486,48.4
2.5657,48
2.57653,47.6
2.58736,47.3
2.5982,47
2.60903,46.7
2.61986,46.4
2.6307,46.1
2.64153,45.8
2.65236,45.5
2.6632,45.3
2.67403,45
2.68486,44.7
2.6957,44.5
2.70653,44.3
2.71736,44
2.7282,43.8
2.73903,43.6
2.74986,43.4
2.7607,43.2
2.77153,43
2.78236,42.8
2.7932,42.6
2.80403,42.4
2.81487,42.2
2.8257,42.1
2.83653,41.9
2.84737,41.7
2.8582,41.6
2.86903,41.4
2.87987,41.3
2.8907,41.2
2.90153,41
2.91237,40.9
2.9232,40.8
2.93403,40.7
2.94487,40.6
2.9557,40.6
2.96653,40.4
2.97737,40.3
2.9882,40.3
2.99903,40.2
3.00987,40.1
3.0207,40.1
3.03153,40
3.04237,39.9
3.0532,39.9
3.06403,39.8
3.07487,39.8
3.0857,39.7
3.09653,39.7
3.10737,39.7
3.1182,39.7
3.12903,39.6
3.13987,39.6
3.1507,39.6
3.16153,39.6
3.17237,39.6
3.1832,39.6
3.19403,39.6
3.20487,39.6
3.2157,39.6
3.22653,39.6
3.23737,39.6
3.2482,39.7
3.25903,39.7
3.26987,39.7
3.2807,39.8
3.29154,39.8
3.30237,39.9
3.3132,39.9
3.32404,40
3.33487,40
3.3457,40.1
3.35654,40.2
3.36737,40.3
3.3782,40.4
3.38904,40.5
3.39987,40.6
3.4107,40.7
3.42154,40.8
3.43237,40.9
3.4432,41
3.45404,41.1
3.46487,41.3
3.4757,41.4
3.48654,41.5
3.49737,41.7
3.5082,41.9
3.51904,42
3.52987,42.2
3.5407,42.4
3.55154,42.6
3.56237,42.7
3.5732,43
3.58404,43.2
3.59487,43.4
3.6057,43.6
3.61654,43.8
3.62737,44.1
3.6382,44.3
3.64904,44.6
3.65987,44.8
3.6707,45.1
3.68154,45.4
3.69237,45.7
3.7032,46
3.71404,46.3
3.72487,46.6
3.7357,46.9
3.74654,47.3
3.75737,47.6
3.7682,47.9
3.77904,48.3
3.78987,48.7
3.80071,49.2
3.81154,49.6
3.82237,50
3.83321,50.4
3.84404,50.9
3.85487,51.4
3.86571,51.8
3.87654,52.2
3.97404,53.2
4.00654,52.8
4.01737,52.2
4.02821,51.8
4.04987,51.3
4.06071,50.9
4.07154,50.5
4.08237,50.1
4.09321,49.7
4.10404,49.3
4.11487,48.9
4.12571,48.5
4.13654,48.2
4.14737,47.9
4.15821,47.5
4.16904,47.2
4.17987,46.9
4.19071,46.6
4.20154,46.3
4.21237,46
4.22321,45.7
4.23404,45.5
4.24487,45.2
4.25571,44.9
4.26654,44.7
4.27738,44.5
4.28821,44.2
4.29904,44
4.30988,43.8
4.32071,43.6
4.33154,43.4
4.34238,43.2
4.35321,43
4.36404,42.8
4.37488,42.6
4.38571,42.4
4.39654,42.3
4.40738,42.1
4.41821,42
4.42904,41.8
4.43988,41.7
4.45071,41.5
4.46154,41.4
4.47238,41.3
4.48321,41.2
4.49404,41.1
4.50488,41
4.51571,40.9
4.52654,40.7
4.53738,40.6
4.54821,40.6
4.55904,40.5
4.56988,40.4
4.58071,40.4
4.59154,40.3
4.60238,40.2
4.61321,40.2
4.62404,40.1
4.63488,40.1
4.64571,40
4.65654,40
4.66738,40
4.67821,39.9
4.68904,39.9
4.69988,39.9
4.71071,39.9
4.72155,39.9
4.73238,39.9
4.74321,39.8
4.75405,39.8
4.76488,39.8
4.77571,39.9
4.78655,39.9
4.79738,39.9
4.80821,39.9
4.81905,39.9
4.82988,40
4.84071,40
4.85155,40.1
4.86238,40.1
4.87321,40.1
4.88405,40.2
4.89488,40.3
4.90571,40.3
4.91655,40.4
4.92738,40.5
4.93821,40.6
4.94905,40.7
4.95988,40.8
4.97071,40.9
4.98155,41
4.99238,41.1
5.00321,41.2
5.01405,41.3
5.02488,41.5
5.03571,41.6
5.04655,41.7
5.05738,41.9
5.06821,42
5.07905,42.2
5.08988,42.4
5.10071,42.5
5.11155,42.7
5.12238,42.9
5.13321,43.1
5.14405,43.3
5.15488,43.6
5.16571,43.8
5.17655,44
5.18738,44.2
5.19822,44.5
5.20905,44.7
5.21988,45
5.23072,45.3
5.24155,45.5
5.25238,45.8
5.26322,46.1
5.27405,46.4
5.28488,46.7
5.29572,47
5.30655,47.3
5.31738,47.7
5.32822,48.1
5.33905,48.4
5.34988,48.9
5.36072,49.2
5.37155,49.6
5.38238,50.1
5.39322,50.5
5.40405,51
5.41488,51.4
5.42572,51.8
5.43655,52.4
5.44738,53
5.45822,53.4
5.46905,54
5.47988,54.6
5.49072,55
5.50155,55.6
5.51238,56.4
5.52322,57
5.53405,57.6
5.54488,58.4
5.55572,59
5.56655,59.8
5.57738,60.6
5.58822,61.4
5.59905,62.2
5.60988,63
5.62072,63.8
5.63155,64.8
5.64238,65.8
5.65322,66.8
5.66405,67.8
5.67488,68.8
5.68572,70
5.69655,71.2
5.70739,72.4
5.71822,73.8
5.72905,75.2
5.73989,76.4
5.75072,77.6
5.76155,79.2
5.77239,80.8
5.78322,82.4
5.79405,84.2
5.80489,86
5.81572,88
5.82655,90
5.83739,92.4
5.84822,94.6
5.85905,96.8
5.86989,99.4
5.88072,102.2
5.89155,105
5.90239,108
5.91322,115
6.04322,193.4
6.10822,199.8
6.11905,199.4
6.12989,198.8
6.14072,198.4
6.15156,198.4
6.16239,198.4
6.17322,198.2
6.18406,198
6.19489,197.8
6.20572,198
6.21656,198
6.22739,197.4
6.23822,197
6.24906,196.8
6.25989,197
6.27072,197.2
new
0,0
0.000287922,197.4
0.0111214,197.2
0.0219547,197.4
0.0327882,197.4
0.0436215,197.4
0.054455,197.6
0.0652885,198
0.0761217,198.2
0.0869552,198
0.0977885,198.2
0.108622,198.4
0.119455,198.4
0.130289,198.6
0.141122,199.2
0.151956,199.6
0.162789,200.2
0.173623,200.6
0.184456,200.8
0.195289,201.2
0.206123,201.6
0.216956,202.2
0.22779,202.6
0.238623,203.6
0.249456,204
0.26029,204.4
0.271123,205.2
0.281957,206
0.29279,206.4
0.303623,207.2
0.314457,207.6
0.32529,208.4
0.336124,209.2
0.346957,210.4
0.401124,198.4
0.433624,185.6
0.466124,182
0.476958,178.2
0.487791,174.6
0.498625,170.8
0.509458,167.8
0.520292,165
0.531125,162
0.541958,159.2
0.552792,156.4
0.563625,153.8
0.574459,151.2
0.585292,149
0.596125,146.8
0.606959,144.6
0.617792,142.2
0.628626,140.4
0.639459,138.6
0.650292,136.4
0.661126,134.6
0.671959,132.8
0.682793,131
0.693626,129.4
0.704459,127.6
0.715293,126
0.726126,124.4
0.73696,123
0.747793,121.4
0.758627,120.2
0.76946,118.8
0.780293,117.4
0.791127,116.2
0.80196,115
0.812793,113.8
0.823627,112.6
0.83446,111.6
0.845294,110.6
0.856127,109.4
0.866961,108.4
0.877794,107.6
0.888627,106.6
0.899461,105.8
0.910294,104.8
0.921127,104
0.931961,103
0.942795,102.2
0.953628,101.4
0.964461,100.6
0.975295,100
0.986128,99.2
0.996962,98.4
1.00779,97.8
1.01863,97
1.02946,96.4
1.0403,96
1.05113,95.4
1.06196,94.8
1.0728,94.2
1.08363,93.6
1.09446,93.2
1.1053,92.6
1.11613,92
1.12696,91.6
1.1378,91
1.14863,90.6
1.15946,90.2
1.1703,89.8
1.18113,89.4
1.19196,89
1.2028,88.6
1.21363,88.2
1.22446,88
1.2353,87.6
1.24613,87.4
1.25696,87
1.2678,86.6
1.27863,86.4
1.28946,86
1.3003,85.8
1.31113,85.6
1.32196,85.2
1.3328,85
1.34363,84.8
1.35446,84.6
1.3653,84.4
1.37613,84.2
1.38696,84
1.3978,84
1.40863,83.8
1.41946,83.6
1.4303,83.6
1.44113,83.4
1.45196,83.2
1.4628,83.2
1.47363,83
1.48446,83
1.4953,83
1.50613,83
1.51697,82.8
